Customer ID,Age,Gender,Number of Dependents,Married,Zip Code
0928-XUTSN,22,Female,0,No,92227
0929-HYQEW,20,Male,0,No,94601
0929-PECLO,74,Female,0,No,95548
0930-EHUZA,33,Female,0,No,96124
0931-MHTEM,36,Female,0,No,96010
0932-YIXYU,50,Female,0,No,93620
0936-NQLJU,40,Female,0,Yes,95245
0939-EREMR,40,Female,1,No,95973
0939-YAPAF,44,Female,0,No,92701
0940-OUQEC,54,Male,0,No,95694
0942-KOWSM,24,Female,0,Yes,92345
0943-ZQPXH,46,Male,1,Yes,95688
0945-TSONX,22,Female,0,Yes,91436
0946-CLJTI,67,Male,0,Yes,93551
0946-FKYTX,42,Male,0,No,93274
0947-IDHRQ,21,Female,0,No,91367
0947-MUGVO,71,Male,0,Yes,93928
0952-KMEEH,46,Male,0,No,94043
0953-LGOVU,19,Male,3,Yes,95422
0956-ACVZC,23,Female,0,No,94947
0956-SYCWG,61,Female,0,No,91301
0958-YHXGP,25,Female,0,No,94621
0959-WHOKV,28,Male,0,No,91724
0960-HUWBM,40,Male,3,Yes,95668
0961-ZWLVI,35,Male,3,No,95670
0962-CQPWQ,57,Female,2,Yes,94502
0963-ZBDRN,45,Male,0,No,91711
0967-BMLBD,37,Female,1,Yes,95325
0968-GSIKN,23,Female,0,No,92276
0969-RGKCU,31,Male,1,Yes,91367
0970-ETWGE,38,Male,0,No,93205
0970-QXPXW,28,Female,0,No,91016
0971-QIFJK,57,Female,0,Yes,95073
0973-KYVNF,59,Female,0,Yes,91384
0975-UYDTX,46,Female,0,Yes,91207
0975-VOOVL,34,Female,0,No,91301
0979-MOZQI,61,Male,0,Yes,93940
0979-PHULV,30,Male,0,Yes,92122
0980-FEXWF,32,Male,1,Yes,95629
0980-PVMRC,27,Female,3,Yes,93675
0983-TATYJ,42,Female,0,Yes,93460
0988-AADSA,40,Female,2,Yes,95941
0988-JRWWP,50,Female,0,No,95257
0991-BRRFB,31,Male,0,No,92883
0993-OSGPT,78,Female,0,Yes,96048
0997-YTLNY,59,Female,2,No,92029
0999-QXNSA,72,Male,1,No,90029
1000-AJSLD,25,Male,0,No,92121
1004-NOZNR,71,Male,2,No,95442
1009-IRMNA,27,Female,0,No,93041
1010-DIAUQ,54,Male,0,No,92122
1013-QCWAM,73,Female,0,Yes,92841
1015-JPFYW,47,Male,2,No,95227
1015-OWJKI,46,Male,0,No,90260
1016-DJTSV,66,Male,0,No,92071
1017-FBQMM,47,Female,2,Yes,95220
1020-JPQOW,63,Female,0,Yes,94508
1022-RKXDR,38,Female,0,No,91733
1023-BQXZE,30,Male,0,No,95203
1024-GUALD,29,Female,0,Yes,91207
1024-KPRBB,63,Female,0,No,92101
1024-VRZHF,39,Male,0,Yes,92117
1025-FALIX,49,Female,0,No,95659
1027-LKKQQ,35,Female,3,Yes,95669
1028-FFNJK,79,Male,0,Yes,91504
1029-QFBEN,27,Male,0,No,92129
1031-IIDEO,51,Female,0,No,96125
1032-MAELW,57,Female,3,Yes,93703
1035-IPQPU,77,Female,0,Yes,92267
1036-GUDCL,59,Male,3,Yes,91377
1038-RQOST,43,Male,2,Yes,95595
1038-ZAGBI,59,Female,0,Yes,93711
1041-RXHRA,25,Female,0,No,91931
1042-HFUCW,37,Female,1,No,95426
1043-UXOVO,25,Female,0,No,95830
1043-YCUTE,19,Male,0,Yes,94544
1045-LTCYT,54,Female,3,Yes,95118
1047-NNCBF,56,Male,0,No,95123
1047-RNXZV,57,Male,0,No,91208
1049-FYSYG,48,Female,0,Yes,92592
1051-EQPZR,21,Female,2,Yes,94305
1051-GEJLJ,19,Female,0,No,94074
1052-QJIBV,28,Female,2,Yes,95713
1053-MXTTK,63,Female,1,Yes,91602
1057-FOGLZ,44,Female,0,No,92320
1060-ENTOF,70,Female,0,Yes,90028
1061-PNTHC,36,Female,2,Yes,92024
1062-LHZOD,49,Male,0,Yes,92121
1063-DHQJF,56,Male,3,Yes,90604
1064-FBXNK,55,Male,1,Yes,95831
1066-JKSGK,29,Male,0,No,90024
1069-QJOEE,47,Male,1,Yes,94541
1069-XAIEM,68,Female,0,No,95460
1073-XXCZD,54,Male,0,Yes,93308
1074-AMIOH,38,Female,2,Yes,94127
1074-WVEVG,29,Female,0,Yes,90021
1075-BGWOH,69,Male,0,Yes,91770
1077-HUUJM,48,Female,1,No,91730
1078-TDCRN,75,Female,0,Yes,91301
1080-BWSYE,76,Male,0,Yes,92618
1084-MNSMJ,63,Female,0,Yes,95623
1084-UQCHV,35,Male,0,No,92305
1085-LDWAM,24,Female,2,Yes,96122
1086-LXKFY,46,Female,0,Yes,96137
1087-GRUYI,62,Male,0,Yes,92116
1087-UDSIH,38,Female,0,No,94520
1088-AUUZZ,33,Male,1,Yes,93664
1088-CNNKB,34,Male,0,Yes,95008
1089-HDMKP,72,Male,1,No,93517
1089-XZWHH,43,Female,3,Yes,93541
1090-ESELR,47,Male,0,Yes,92333
1090-PYKCI,19,Female,3,Yes,95415
1091-SOZGA,27,Female,0,Yes,90623
1092-GANHU,62,Male,0,No,95954
1092-WPIVQ,33,Female,1,Yes,96033
1093-YSWCA,45,Male,0,No,92881
1094-BKOSX,52,Female,2,Yes,96107
1095-JUDTC,78,Female,0,No,95258
1095-WGNGG,35,Female,0,Yes,90732
1096-ADRUX,34,Female,1,Yes,92870
1097-FSPVW,42,Female,0,No,92268
1098-KFQEC,24,Female,2,Yes,91316
1098-TDVUQ,34,Female,0,No,91977
1099-BTKWT,58,Female,0,Yes,92692
1099-GODLO,62,Female,3,Yes,94709
1100-DDVRV,27,Male,0,Yes,95383
1101-SSWAG,60,Female,0,Yes,94702
1104-FEJAM,52,Male,2,Yes,93261
1104-TNLZA,67,Male,0,Yes,96050
1106-HRLKZ,21,Male,1,Yes,94561
1110-KYLGQ,46,Female,0,No,95008
1112-CUNAO,67,Female,0,No,95950
1113-IUJYX,59,Female,0,Yes,91306
1114-CENIM,43,Male,2,No,92582
1116-DXXDF,38,Male,0,No,91326
1116-FRYVH,29,Female,3,Yes,93631
1120-BMWUB,36,Female,0,No,90056
1121-QSIVB,39,Female,3,No,93309
1122-JWTJW,64,Male,2,Yes,92259
1122-YJBCS,36,Male,0,Yes,90032
1125-SNVCK,78,Female,0,No,90040
1131-ALZWV,58,Female,0,No,94580
1131-QQZEB,66,Male,0,Yes,90742
1131-SUEKT,41,Male,1,Yes,95639
1133-KXCGE,38,Female,0,No,93552
1134-YWTYF,32,Male,0,Yes,93725
1135-HIORI,48,Female,3,Yes,94514
1135-LMECX,47,Female,0,No,92551
1136-XGEQU,53,Female,0,Yes,92596
1137-DGOWI,53,Female,0,Yes,92236
1139-WUOAH,33,Male,0,No,95251
1140-UKVZG,64,Female,0,No,93223
1142-IHLOO,36,Female,0,No,92107
1142-WACZW,64,Male,0,No,95926
1143-NMNQJ,39,Female,0,No,95006
1150-FTQGN,35,Female,3,Yes,95962
1150-WFARN,59,Female,0,Yes,92227
1153-GNOLC,62,Male,0,No,92707
1154-HYWWO,55,Male,0,No,92672
1156-ZFYDO,57,Female,0,No,91201
1157-BQCUW,59,Male,0,No,96028
1159-WFSGR,59,Female,2,Yes,91030
1162-ECVII,66,Male,0,Yes,93704
1163-ONYEY,61,Male,2,Yes,92384
1163-VIPRI,22,Female,2,Yes,95542
1166-PQLGG,58,Female,1,Yes,94065
1167-OYZJF,65,Female,0,Yes,90402
1169-SAOCL,45,Male,0,No,95007
1169-WCVAK,42,Male,0,Yes,93710
1170-SASML,33,Female,0,Yes,92240
1171-TYKUR,20,Male,0,Yes,90010
1172-VIYBP,54,Male,3,Yes,92234
1173-NOEYG,25,Female,0,Yes,93453
1173-XZPYF,60,Female,0,No,90501
1174-FGIFN,44,Female,1,Yes,93675
1177-XZBJL,35,Male,2,Yes,95968
1178-PZGAB,45,Female,0,No,92585
1179-INLAT,33,Male,0,No,95050
1183-CANVH,55,Female,0,Yes,92027
1184-PJVDB,38,Male,0,Yes,95601
1187-WILMM,39,Male,0,Yes,93247
1193-RTSLK,26,Female,0,No,96039
1194-BHJYC,22,Male,0,Yes,93932
1194-HVAIF,21,Female,0,Yes,92624
1194-SPVSP,20,Male,0,No,95073
1195-OIYEJ,54,Male,0,No,91746
1196-AMORA,63,Male,0,No,93605
1197-BVMVG,65,Female,0,No,93626
1200-TUZHR,70,Female,0,No,93260
1202-KKGFU,24,Female,0,Yes,95550
1205-WNWPJ,54,Female,0,No,96051
1206-EHBDD,56,Female,0,Yes,94572
1207-BLKSA,42,Female,2,Yes,94061
1208-DNHLN,60,Male,0,Yes,95636
1208-NBVFH,63,Male,1,Yes,92570
1209-VFFOC,47,Male,2,Yes,94005
1212-GLHMD,54,Male,0,No,93660
1213-NGCUN,49,Female,0,No,92111
1215-EXRMO,32,Male,0,Yes,96048
1215-FIGMP,27,Male,0,No,90077
1215-VFYVK,19,Female,0,No,95321
1216-BGTSP,30,Male,0,No,92251
1216-JWVUX,51,Male,3,Yes,93451
1217-VASWC,77,Male,0,Yes,93424
1218-VKFPE,48,Female,0,Yes,92805
1219-NNDDO,51,Female,0,No,90015
1221-GHZEP,45,Female,0,No,92544
1222-KJNZD,61,Male,1,Yes,90274
1222-LRYKO,21,Male,3,No,93260
1223-UNPKS,55,Male,1,Yes,96136
1226-IENZN,68,Male,0,No,90024
1226-JZNKR,20,Female,0,Yes,93460
1226-UDFZR,26,Female,0,No,94549
1227-UDMZR,53,Female,0,Yes,94536
1228-FZFRV,37,Male,0,Yes,90007
1228-ZLNBX,25,Male,0,No,95230
1229-RCALF,37,Female,0,Yes,95117
1230-QAJDW,32,Male,0,No,95568
1231-YNDEK,49,Male,0,No,96002
1236-WFCDV,74,Male,0,No,94904
1237-WIYYZ,49,Female,0,No,90017
1240-HCBOH,45,Female,0,No,95492
1240-KNSEZ,63,Male,0,No,92127
1241-EZFMJ,48,Male,0,Yes,91761
1241-FPMOF,31,Male,0,No,90740
1245-HARPS,46,Female,0,Yes,96114
1247-QBVSH,41,Female,2,Yes,93453
1248-DYXUB,42,Male,3,Yes,91945
1251-KRREG,22,Male,0,No,91601
1251-STYSZ,66,Female,0,No,95443
1254-IZEYF,74,Female,0,No,93615
1257-SXUXQ,20,Male,1,Yes,95450
1258-YMZNM,70,Female,0,No,94037
1260-TTRXI,64,Male,0,No,95365
1261-FWTTE,78,Male,0,No,90067
1262-OPMFY,46,Female,0,Yes,92130
1264-BYWMS,40,Male,0,No,95329
1264-FUHCX,51,Female,0,Yes,92106
1265-BCFEO,30,Female,0,Yes,94507
1265-HVPZB,49,Male,0,Yes,91306
1265-XTECC,68,Female,0,Yes,93638
1265-ZFOSD,33,Female,0,Yes,95979
1266-NZYUI,56,Female,0,Yes,93541
1268-ASBGA,66,Female,0,Yes,90255
1269-FOYWN,23,Male,3,Yes,95559
1270-XKUCC,24,Female,1,Yes,92122
1271-SJBGZ,77,Male,0,No,94933
1271-UODNO,60,Male,0,No,95118
1272-ILHFG,48,Male,3,Yes,90631
1273-MTETI,69,Female,0,No,91737
1282-IHQAC,68,Male,0,No,95250
1285-OKIPP,62,Male,3,No,91345
1291-CUOCY,55,Male,0,Yes,95494
1293-BSEUN,64,Female,3,Yes,95689
1293-HHSHJ,61,Female,0,No,91020
1297-VQDRP,80,Male,1,Yes,92610
1298-PHBTI,40,Male,3,Yes,90049
1299-AURJA,43,Female,2,Yes,95383
1301-LOPVR,62,Male,3,Yes,91605
1302-TPUBN,58,Male,0,No,95691
1302-UHBDD,70,Male,0,No,92694
1303-SRDOK,52,Female,2,Yes,95562
1304-BCCFO,24,Male,0,Yes,92374
1304-NECVQ,69,Female,0,No,93066
1304-SEGFY,57,Female,0,Yes,91950
1306-RPWXZ,60,Female,3,No,93250
1307-ATKGB,21,Male,0,No,95054
1307-TVUFB,66,Male,0,No,93460
1309-BXVOQ,27,Male,0,Yes,96071
1309-XGFSN,72,Male,1,Yes,92372
1310-QRITU,40,Female,0,No,92347
1319-YLZJG,62,Male,0,Yes,95714
1320-GVNHT,56,Male,2,Yes,91207
1320-HTRDR,30,Female,0,No,93224
1320-REHCS,75,Male,0,No,90301
1322-AGOQM,57,Male,0,No,95655
1323-OOEPC,45,Female,0,Yes,93651
1324-NLTJE,73,Female,0,No,94608
1325-USMEC,58,Male,0,Yes,93553
1328-EUZHC,59,Female,0,Yes,90746
1329-VHWNP,42,Female,0,No,93433
1333-PBMXB,40,Female,2,Yes,92703
1334-FJSVR,64,Male,0,No,93262
1334-PDUKM,48,Female,0,Yes,92060
1335-HQMKX,49,Female,0,Yes,90044
1335-MXCSE,24,Male,1,Yes,92384
1335-NTIUC,61,Male,0,No,91331
1336-EZFZY,33,Female,0,No,96143
1337-BOZWO,25,Male,2,Yes,96015
1338-CECEE,28,Male,0,Yes,95041
1342-JPNKI,33,Male,0,No,92630
1343-EHPYB,61,Male,0,Yes,92122
1345-GKDZZ,20,Male,1,No,92507
1345-ZUKID,24,Male,0,No,95954
1346-PJWTK,63,Male,0,Yes,92880
1346-UFHAX,59,Female,0,No,95258
1347-KTTTA,22,Male,0,Yes,91351
1349-WXNGG,57,Male,0,No,91207
1352-HNSAW,26,Female,3,Yes,92656
1352-VHKAJ,30,Male,2,Yes,94709
1353-GHZOS,22,Male,0,Yes,92115
1353-LJWEM,23,Male,0,No,96022
1354-YZFNB,53,Male,3,Yes,95552
1355-KUSBG,56,Female,2,Yes,96028
1356-MKYSK,44,Male,0,No,94546
1357-BIJKI,46,Male,0,Yes,92691
1357-MVDOZ,25,Male,1,Yes,93622
1360-JYXKQ,68,Female,0,Yes,90280
1360-RCYRT,45,Male,1,Yes,94933
1360-XFJMR,50,Female,0,Yes,95986
1363-TXLSL,80,Male,0,Yes,93954
1370-GGAWX,55,Female,0,No,90211
1371-DWPAZ,64,Female,0,Yes,95569
1371-OJCEK,25,Female,0,No,96128
1371-WEPDS,71,Male,0,Yes,93610
1373-ORVIZ,62,Female,0,Yes,95351
1374-DMZUI,65,Female,0,No,94583
1376-HHBDV,37,Female,0,No,90401
1379-FRVEB,31,Male,1,No,92401
1383-EZRWL,62,Female,0,No,90810
1384-RCUXW,58,Male,0,No,96033
1385-TQOZW,32,Female,0,No,95417
1386-ZIKUV,42,Male,0,No,95443
1389-CXMLU,65,Male,0,No,90242
1389-WNUIB,21,Female,3,Yes,92154
1391-UBDAR,27,Male,0,No,92504
1393-IMKZG,50,Female,0,No,92831
1394-SUIUH,70,Female,0,Yes,96067
1395-OFUWC,44,Male,3,Yes,90067
1395-WSWXR,40,Male,0,No,93283
1396-QWFBJ,32,Female,0,Yes,92688
1397-XKKWR,47,Male,0,No,95112
1399-OUPJN,43,Female,2,Yes,90706
1399-UBQIU,35,Male,0,No,92867
1400-MMYXY,71,Male,0,Yes,91801
1400-WIVLL,31,Male,0,Yes,95361
1401-FTHFQ,64,Male,1,Yes,90232
1402-PTHGN,22,Female,2,Yes,95624
1403-GYAFU,47,Male,2,Yes,92604
1403-LKLIK,23,Female,3,Yes,96146
1406-PUQVY,29,Male,1,No,95653
1407-DIGZV,32,Female,2,Yes,96003
1409-PHXTF,77,Male,0,Yes,91945
1410-RSCMR,47,Male,2,Yes,93523
1414-YADCW,45,Male,0,Yes,94576
1415-YFWLT,68,Female,0,No,93664
1421-HCERK,75,Male,0,Yes,93634
1422-DGUBX,64,Male,0,Yes,95832
1423-BMPBQ,62,Female,1,Yes,92808
1427-VERSM,62,Female,0,Yes,96087
1428-GTBJJ,20,Male,0,No,95450
1428-IEDPR,54,Male,0,No,95816
1429-UYJSV,57,Female,0,No,95119
1430-SFQSA,46,Male,0,No,95212
1431-AIDJQ,44,Male,1,Yes,94598
1431-CYWMH,35,Female,1,Yes,93623
1432-FPAXX,53,Female,0,No,95903
1436-ZMJAN,62,Female,0,Yes,96035
1439-LCGVL,42,Female,0,Yes,90035
1442-BQPVU,33,Female,0,No,90230
1442-OKRJE,40,Male,2,Yes,90021
1444-VVSGW,51,Male,0,Yes,96055
1447-GIQMR,54,Male,0,Yes,90062
1447-PJGGA,39,Female,0,No,92117
1448-CYWKC,61,Female,3,Yes,92118
1448-PWKYE,48,Male,0,Yes,93263
1449-XQEMT,33,Male,0,No,96130
1450-GALXR,33,Female,0,No,93626
1450-SKCVI,22,Female,0,No,92014
1452-KIOVK,42,Male,3,No,90007
1452-UZOSF,31,Male,1,Yes,95446
1452-VOQCH,61,Male,0,No,92347
1452-XRSJV,59,Female,2,Yes,94612
1453-RZFON,39,Female,3,No,93608
1455-ESIQH,44,Male,0,No,94619
1455-HFBXA,61,Male,0,Yes,94511
1455-UGQVH,35,Male,0,Yes,95220
1456-TWCGB,34,Male,0,No,93309
1459-QNFQT,21,Male,0,Yes,95122
1460-UZPRJ,39,Male,0,Yes,92249
1465-LNTLJ,78,Male,0,Yes,93109
1465-VINDH,31,Female,0,Yes,90028
1465-WCZVT,44,Female,3,Yes,93603
1468-DEFNC,69,Male,1,Yes,95130
1469-LBJQJ,39,Female,0,Yes,92392
1470-PSXNM,27,Male,2,Yes,92110
1471-GIQKQ,37,Female,0,No,92257
1472-TNCWL,55,Male,1,No,94803
1474-JUWSM,24,Female,0,Yes,90262
1475-VWVDO,55,Male,0,No,93620
1478-VPOAD,39,Female,0,No,96124
1480-BKXGA,75,Male,0,Yes,92359
1480-IVEVR,76,Male,0,Yes,94037
1481-ZUWZA,52,Male,0,No,95548
1482-OXZSY,45,Male,0,No,95019
1485-YDHMM,49,Male,1,Yes,93450
1488-PBLJN,63,Female,1,Yes,92124
1488-SYSFC,31,Male,1,Yes,91007
1492-KGETH,25,Male,1,Yes,93023
1492-QGCLU,51,Male,2,Yes,92109
1493-AMTIE,28,Male,0,No,93235
1494-EJZDW,51,Female,3,Yes,95464
1496-GGSUK,68,Female,0,No,95439
1498-DQNRX,46,Female,0,Yes,96137
1498-NHTLT,21,Male,3,Yes,95621
1501-SGHBW,34,Male,0,No,91931
1502-XFCVR,57,Female,0,No,90038
1506-YJTYT,21,Male,1,Yes,94561
1508-DFXCU,32,Male,0,No,92501
1513-XNPPH,36,Female,0,No,90037
1518-OMDIK,23,Male,0,Yes,94928
1518-VOWAV,31,Female,0,No,92028
1522-VVDMG,25,Male,0,Yes,94611
1525-LNLOJ,34,Male,0,Yes,93305
1527-SXDPN,63,Male,0,Yes,92109
1530-ZTDOZ,57,Female,0,Yes,91604
1534-OULXE,34,Female,2,Yes,94027
1535-VTJOQ,19,Female,0,No,95686
1536-HBSWP,33,Female,0,No,93270
1536-YHDOE,58,Male,3,Yes,96084
1539-LNKHM,53,Female,0,No,93646
1541-ETJZO,58,Male,0,No,95692
1543-LLLFT,77,Male,0,Yes,95386
1544-JJMYL,19,Male,0,No,95119
1545-ACTAS,53,Female,2,Yes,91791
1545-JFUML,50,Male,0,Yes,92111
1548-ARAGG,28,Female,3,Yes,92321
1548-FEHVL,40,Male,0,Yes,96094
1550-EENBN,23,Female,0,No,94519
1550-LOAHA,53,Female,0,Yes,95662
1552-AAGRX,22,Female,0,No,93277
1552-CZCLL,31,Female,1,Yes,91916
1552-TKMXS,37,Female,0,Yes,93705
1555-DJEQW,21,Female,0,Yes,95014
1555-HAPSU,25,Female,2,Yes,93727
1557-EMYVT,25,Female,0,No,91980
1559-DTODC,37,Male,0,No,93111
1561-BWHIN,33,Male,1,Yes,90270
1563-IWQEX,43,Female,0,No,91913
1564-HJUVY,53,Male,0,No,95354
1564-NTYXF,79,Female,0,No,92078
1565-RHDJD,21,Female,0,No,96073
1567-DSCIC,59,Male,0,No,94401
1568-BEKZM,65,Male,0,Yes,91706
1568-LJSZU,39,Male,0,Yes,90710
1569-TTNYJ,55,Male,0,Yes,94805
1571-SAVHK,20,Male,0,No,95722
1573-LGXBA,26,Male,3,Yes,93960
1574-DYCWE,60,Female,1,Yes,92027
1575-KRZZE,64,Female,0,No,95247
1576-PFZIW,70,Male,0,Yes,93301
1577-HKTFG,42,Female,0,Yes,95624
1579-KLYDT,31,Male,0,No,95323
1580-BMCMR,66,Male,0,No,93561
1582-RAFML,26,Male,0,No,95821
1583-IHQZE,60,Male,0,No,93010
1585-MQSSU,36,Male,0,No,95404
1587-FKLZB,79,Male,0,Yes,93101
1589-AGTLK,26,Male,0,No,92129
1591-MQJTP,76,Male,0,Yes,90804
1591-NFNLQ,38,Male,0,No,92028
1591-XWLGB,44,Female,0,Yes,92021
1596-BBVTG,53,Male,0,No,91773
1596-OQSPS,64,Female,0,No,91104
1597-FZREH,39,Female,0,No,92384
1597-LHYNC,74,Female,0,No,95602
1599-EAHXY,37,Male,2,Yes,95717
1599-MMYRQ,27,Male,3,Yes,95436
1600-DILPE,47,Female,0,No,95974
1602-IJQQE,42,Female,0,No,90602
1608-GMEWB,76,Male,0,No,95215
1612-EOHDH,29,Female,0,No,91331
1614-JBEBI,59,Female,0,No,95634
1618-CFHME,30,Female,0,No,95367
1619-YWUBB,38,Female,0,Yes,95224
1621-YNCJH,54,Female,0,Yes,95823
1622-HSHSF,44,Female,0,No,95917
1623-NLDOT,55,Female,0,Yes,93534
1624-NALOJ,75,Male,0,No,91605
1624-WOIWJ,40,Female,0,No,94946
1625-JAIIY,42,Female,0,Yes,90505
1626-ERCMM,75,Male,0,Yes,93208
1627-AFWVJ,30,Female,0,No,96148
1628-BIZYP,60,Male,0,No,94513
1629-DQQVB,19,Female,0,No,93530
1635-FJFCC,46,Female,0,No,93510
1635-HDGFT,29,Female,1,No,96059
1635-NZATJ,80,Male,0,Yes,94501
1636-NTNCO,72,Male,0,No,91607
1640-PLFMP,20,Female,0,No,90026
1641-BYBTK,38,Male,2,No,95205
1641-RQDAY,77,Female,2,Yes,95254
1642-HMARX,45,Female,0,Yes,90290
1644-IRKSF,48,Female,0,Yes,90623
1656-DRSMG,40,Female,0,No,95973
1657-DYMBM,35,Male,0,Yes,92591
1658-BYGOY,71,Male,3,No,90065
1658-TJVOA,65,Female,0,No,95421
1658-XUHBX,75,Female,1,Yes,95357
1660-HSOOQ,60,Male,0,No,93105
1661-CZBAU,50,Male,0,No,95528
1663-MHLHE,33,Male,0,No,91010
1666-JXLKU,64,Female,0,No,95682
1666-JZPZT,61,Male,0,No,95735
1670-SVOWZ,57,Female,0,Yes,91752
1676-MQAOA,32,Male,0,No,91606
1678-FYZOW,28,Female,0,No,95835
1679-JRFBR,27,Female,0,Yes,90805
1680-VDCWW,45,Male,0,Yes,90023
1682-VCOIO,56,Male,0,No,95816
1684-FLBGS,60,Female,1,Yes,92139
1685-BQULA,54,Female,0,No,92253
1685-VAYJF,44,Male,0,No,93907
1686-STUHN,55,Male,0,No,93432
1689-MRZQR,36,Male,0,Yes,95382
1689-YQBYY,43,Female,1,No,95030
1696-HXOWK,53,Female,0,Yes,92506
1696-MZVAU,27,Male,0,Yes,90043
1697-BCSHV,44,Female,1,Yes,95637
1697-LYYYX,21,Female,1,Yes,94931
1697-NVVGY,71,Male,0,Yes,93728
1698-XFZCI,30,Male,0,No,90701
1699-HPSBG,44,Male,0,No,92264
1699-TLDLZ,44,Female,2,Yes,90046
1699-UOTXU,24,Male,0,No,95305
1702-CCFNJ,39,Male,0,Yes,90077
1703-MGIAB,53,Female,0,No,91406
1704-NRWYE,79,Female,0,No,94956
1705-GUHPV,64,Female,0,No,90056
1707-HABPF,65,Female,0,No,93103
1708-PBBOA,51,Female,0,No,92220
1709-EJDOX,33,Female,3,Yes,94134
1710-RCXUS,53,Male,0,Yes,92866
1716-LSAMB,21,Male,1,Yes,92701
1722-LDZJS,38,Male,3,Yes,93657
1723-HKXJQ,64,Male,0,No,92120
1724-BQUHA,67,Male,0,No,95032
1724-IQWNM,37,Male,1,No,91504
1725-IQNIY,34,Male,0,Yes,92401
1725-MIMXW,42,Male,0,No,95545
1728-BQDMA,22,Female,0,No,95663
1728-CXQBE,79,Male,0,Yes,95943
1729-VLAZJ,52,Female,5,No,93101
1730-VFMWO,33,Female,0,Yes,94952
1730-ZMAME,74,Female,0,No,91762
1731-TVIUK,47,Female,0,No,92592
1732-FEKLD,30,Female,0,No,92662
1732-VHUBQ,73,Female,0,Yes,92027
1734-ZMNTZ,50,Female,2,Yes,95501
1735-XMJVH,51,Male,3,Yes,95818
1740-CSDJP,53,Male,0,No,93644
1741-WTPON,42,Male,3,Yes,95488
1744-JHKYS,49,Female,0,Yes,91105
1746-TGTWV,32,Male,0,Yes,90604
1750-CSKKM,40,Male,3,No,91932
1751-NCDLI,74,Male,0,Yes,95012
1752-OZXFY,39,Male,0,Yes,93932
1754-GKYPY,65,Male,0,Yes,90746
1755-FZQEC,26,Male,0,No,93001
1755-RMCXH,37,Male,2,Yes,91773
1757-TCATG,24,Male,1,Yes,92649
1760-CAZHT,55,Male,3,No,91202
1761-AEZZR,59,Male,0,No,95637
1763-KUAAW,77,Female,0,No,96048
1763-WQFUK,45,Male,0,No,92503
1764-VUUMT,63,Male,1,No,93962
1766-GKNMI,56,Male,0,No,93307
1767-CJKBA,39,Male,0,No,94804
1767-TGTKO,30,Female,2,Yes,92629
1768-HNVGJ,80,Female,0,No,94043
1768-ZAIFU,74,Female,0,No,95562
1769-GRUIK,19,Female,0,No,95948
1771-OADNZ,70,Male,0,Yes,92061
1775-KWJKQ,41,Male,0,Yes,93105
1776-SPBWV,43,Female,1,Yes,93907
1777-JYQPJ,19,Male,0,No,95713
1779-PWPMG,73,Female,0,Yes,95139
1784-BXEFA,63,Female,0,No,95688
1784-EZDKJ,31,Male,0,Yes,92544
1785-BPHTP,64,Male,2,Yes,90403
1790-NESIO,23,Female,0,No,94518
1791-PQHBB,28,Female,2,No,95623
1792-UXAFY,80,Female,0,No,95110
1794-HBQTJ,22,Female,0,No,93212
1794-SWWKL,22,Male,2,Yes,96023
1796-JANOW,33,Female,0,No,95629
1803-BGNBD,59,Female,0,No,90402
1809-DMJHQ,56,Female,1,No,92660
1810-BOHSY,63,Male,0,Yes,95687
1810-MVMAI,31,Male,1,Yes,95113
1813-JLKWR,47,Female,0,Yes,92868
1813-JYWTO,59,Female,0,Yes,93461
1814-DKOLC,63,Female,0,No,92354
1814-WFGVS,53,Male,3,Yes,95974
1816-FLZDK,34,Male,0,No,92333
1818-ESQMW,31,Female,0,No,93660
1820-DJFPH,59,Female,3,Yes,95555
1820-TQVEV,27,Male,0,No,93638
1821-BUCWY,35,Male,0,No,93563
1830-GGFNM,35,Male,2,Yes,95684
1830-IPXVJ,44,Female,2,Yes,94549
1832-PEUTS,23,Male,2,Yes,92410
1833-TCXKK,50,Male,0,Yes,92408
1833-VGRUM,70,Female,0,No,92570
1834-ABKHQ,59,Female,2,Yes,95485
1834-WULEG,61,Male,2,Yes,95959
1837-YQUCE,54,Female,0,No,90620
1839-FBNFR,35,Female,1,Yes,95634
1839-UMACK,20,Male,0,No,91106
1840-BIUOG,23,Male,0,No,94545
1841-YSJGV,58,Male,0,Yes,91733
1842-EZJMK,28,Male,0,Yes,95662
1843-TLSGD,56,Female,3,Yes,96128
1845-CSBRZ,71,Female,1,Yes,91766
1845-ZLLIG,45,Male,0,No,95258
1846-XWOQN,80,Female,0,No,93426
1848-LBZHY,19,Female,0,Yes,90242
1849-RJYIG,43,Female,0,No,94087
1850-AKQEP,61,Male,1,No,95064
1852-QSWCD,62,Male,1,Yes,92266
1852-XEMDW,20,Male,0,No,95552
1853-ARAAQ,47,Female,0,No,93430
1853-UDXBW,38,Male,0,Yes,95564
1855-AGAWH,27,Male,0,Yes,90201
1855-CFULU,65,Female,0,No,94619
1862-QRWPE,24,Female,0,Yes,90272
1862-SKORY,66,Female,0,Yes,90029
1866-DIOQZ,23,Female,0,Yes,95436
1866-NXPSP,48,Female,0,No,95521
1866-OBPNR,28,Male,1,Yes,95833
1866-RZZQS,77,Male,0,No,92373
1866-ZSLJM,31,Male,0,No,94972
